product_id,merchant_id,product_name,product_category,offering_type,unit_price,is_physical,return_eligible
PROD000932,M000189,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,198.4,0,0
PROD000933,M000189,Gourmet Chocolate Lava Cake,Desserts,food_item,142.85,0,0
PROD000934,M000189,Special Chicken Biryani Combo,Main Course,food_item,347.7,0,0
PROD000935,M000190,Performance Running Shoes,Footwear,footwear,3509.42,1,1
PROD000936,M000190,Urban Casual Sneakers,Footwear,footwear,2987.72,1,1
PROD000937,M000190,Leather Formal Shoes,Footwear,footwear,4031.12,1,1
PROD000938,M000190,Breathable Sports Sandals,Footwear,footwear,2187.49,1,1
PROD000939,M000190,Waterproof Trail Shoes,Footwear,footwear,4631.85,1,1
PROD000940,M000190,Performance Running Shoes,Footwear,footwear,3440.64,1,1
PROD000941,M000191,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1255.96,1,1
PROD000942,M000191,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,794.32,1,1
PROD000943,M000191,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3112.16,1,1
PROD000944,M000191,Custom Keychains Set,Gifts & Novelties,handicraft_item,457.09,1,1
PROD000945,M000191,Embroidered Cushion Cover,Home & Living,home_decor,953.15,1,1
PROD000946,M000192,Complete Blood Count (CBC) Test,Lab Tests,lab_test,159.41,0,0
PROD000947,M000192,Comprehensive Health Checkup Package,Health Packages,diagnostic_package,2922.46,0,0
PROD000948,M000192,Vitamin D & B12 Screening Profile,Specialized Screening,lab_test,1023.91,0,0
PROD000949,M000192,HbA1c Diabetes Monitoring Test,Chronic Care,lab_test,294.2,0,0
PROD000950,M000192,Home Sample Collection Service Charge,Home Care,home_sample_collection,50.0,0,0
PROD000951,M000193,Complete Blood Count (CBC) Test,Lab Tests,lab_test,434.21,0,0
PROD000952,M000193,Comprehensive Health Checkup Package,Health Packages,diagnostic_package,2307.69,0,0
PROD000953,M000193,Vitamin D & B12 Screening Profile,Specialized Screening,lab_test,1237.02,0,0
PROD000954,M000193,HbA1c Diabetes Monitoring Test,Chronic Care,lab_test,582.04,0,0
PROD000955,M000193,Home Sample Collection Service Charge,Home Care,home_sample_collection,141.89,0,0
PROD000956,M000193,Complete Blood Count (CBC) Test,Lab Tests,lab_test,148.15,0,0
PROD000957,M000194,Domestic Economy Flight Ticket,Flights,flight_booking,5845.35,0,0
PROD000958,M000194,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,7156.16,0,0
PROD000959,M000194,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,14303.65,0,0
PROD000960,M000194,Outstation Cab Rental (Full Day),Transportation,car_rental,2184.77,0,0
PROD000961,M000195,Performance Running Shoes,Footwear,footwear,3551.67,1,1
PROD000962,M000195,Urban Casual Sneakers,Footwear,footwear,2917.69,1,1
PROD000963,M000195,Leather Formal Shoes,Footwear,footwear,4314.91,1,1
PROD000964,M000195,Breathable Sports Sandals,Footwear,footwear,1926.51,1,1
PROD000965,M000195,Waterproof Trail Shoes,Footwear,footwear,5220.07,1,1
PROD000966,M000195,Performance Running Shoes,Footwear,footwear,3514.54,1,1
PROD000967,M000196,Performance Running Shoes,Footwear,footwear,3569.76,1,1
PROD000968,M000196,Urban Casual Sneakers,Footwear,footwear,3171.53,1,1
PROD000969,M000196,Leather Formal Shoes,Footwear,footwear,4719.46,1,1
PROD000970,M000196,Breathable Sports Sandals,Footwear,footwear,1464.54,1,1
PROD000971,M000197,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,10331.87,0,0
PROD000972,M000197,Mains Answer Writing Test Series,Test Series,test_series,6667.07,0,0
PROD000973,M000197,Monthly Current Affairs & Magazine Pass,Study Material,study_material,2548.35,0,0
PROD000974,M000197,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,4826.9,0,0
PROD000975,M000197,1-on-1 Personal Mentorship Session,Mentorship,mentorship,276.83,0,0
PROD000976,M000197,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,14259.97,0,0
PROD000977,M000198,Complete Blood Count (CBC) Test,Lab Tests,lab_test,413.81,0,0
PROD000978,M000198,Comprehensive Health Checkup Package,Health Packages,diagnostic_package,2876.95,0,0
PROD000979,M000198,Vitamin D & B12 Screening Profile,Specialized Screening,lab_test,1335.89,0,0
PROD000980,M000198,HbA1c Diabetes Monitoring Test,Chronic Care,lab_test,550.48,0,0
PROD000981,M000199,Complete Blood Count (CBC) Test,Lab Tests,lab_test,191.63,0,0
PROD000982,M000199,Comprehensive Health Checkup Package,Health Packages,diagnostic_package,2240.85,0,0
PROD000983,M000199,Vitamin D & B12 Screening Profile,Specialized Screening,lab_test,1701.0,0,0
PROD000984,M000199,HbA1c Diabetes Monitoring Test,Chronic Care,lab_test,50.0,0,0
PROD000985,M000199,Home Sample Collection Service Charge,Home Care,home_sample_collection,530.34,0,0
PROD000986,M000200,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,9948.31,0,0
PROD000987,M000200,Mains Answer Writing Test Series,Test Series,test_series,6668.37,0,0
PROD000988,M000200,Monthly Current Affairs & Magazine Pass,Study Material,study_material,50.0,0,0
PROD000989,M000200,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,6810.21,0,0
PROD000990,M000200,1-on-1 Personal Mentorship Session,Mentorship,mentorship,3430.87,0,0
PROD000991,M000201,Domestic Economy Flight Ticket,Flights,flight_booking,3450.89,0,0
PROD000992,M000201,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,6443.72,0,0
PROD000993,M000201,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,18210.24,0,0
PROD000994,M000201,Outstation Cab Rental (Full Day),Transportation,car_rental,2080.83,0,0
PROD000995,M000202,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1136.61,1,1
PROD000996,M000202,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,858.45,1,1
PROD000997,M000202,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3439.44,1,1
PROD000998,M000202,Custom Keychains Set,Gifts & Novelties,handicraft_item,417.46,1,1
PROD000999,M000203,Performance Running Shoes,Footwear,footwear,3603.9,1,1
PROD001000,M000203,Urban Casual Sneakers,Footwear,footwear,2080.75,1,1
PROD001001,M000203,Leather Formal Shoes,Footwear,footwear,4328.27,1,1
PROD001002,M000203,Breathable Sports Sandals,Footwear,footwear,2051.16,1,1
PROD001003,M000203,Waterproof Trail Shoes,Footwear,footwear,4535.88,1,1
PROD001004,M000203,Performance Running Shoes,Footwear,footwear,3039.39,1,1
PROD001005,M000204,Complete Blood Count (CBC) Test,Lab Tests,lab_test,50.0,0,0
PROD001006,M000204,Comprehensive Health Checkup Package,Health Packages,diagnostic_package,1521.37,0,0
PROD001007,M000204,Vitamin D & B12 Screening Profile,Specialized Screening,lab_test,1761.57,0,0
PROD001008,M000204,HbA1c Diabetes Monitoring Test,Chronic Care,lab_test,50.0,0,0
PROD001009,M000204,Home Sample Collection Service Charge,Home Care,home_sample_collection,99.35,0,0
PROD001010,M000204,Complete Blood Count (CBC) Test,Lab Tests,lab_test,339.49,0,0
PROD001011,M000205,Special Chicken Biryani Combo,Main Course,food_item,375.7,0,0
PROD001012,M000205,Paneer Butter Masala & Naan Meal,Main Course,food_item,320.08,0,0
PROD001013,M000205,Wood-Fired Margherita Pizza,Italian,food_item,505.21,0,0
PROD001014,M000205,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,79.76,0,0
PROD001015,M000205,Gourmet Chocolate Lava Cake,Desserts,food_item,275.13,0,0
PROD001016,M000206,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1608.84,1,1
PROD001017,M000206,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,608.6,1,1
PROD001018,M000206,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3859.09,1,1
PROD001019,M000206,Custom Keychains Set,Gifts & Novelties,handicraft_item,450.11,1,1
PROD001020,M000206,Embroidered Cushion Cover,Home & Living,home_decor,1337.24,1,1
PROD001021,M000206,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1026.06,1,1
PROD001022,M000207,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1139.73,1,1
PROD001023,M000207,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,738.23,1,1
PROD001024,M000207,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3145.61,1,1
PROD001025,M000207,Custom Keychains Set,Gifts & Novelties,handicraft_item,511.5,1,1
PROD001026,M000208,Domestic Economy Flight Ticket,Flights,flight_booking,5170.43,0,0
PROD001027,M000208,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,6212.81,0,0
PROD001028,M000208,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,17602.49,0,0
PROD001029,M000208,Outstation Cab Rental (Full Day),Transportation,car_rental,4325.35,0,0
PROD001030,M000208,Heritage City Guided Tour,Activities & Tours,tour_package,1919.68,0,0
PROD001031,M000209,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1415.39,1,1
PROD001032,M000209,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,1046.57,1,1
PROD001033,M000209,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3322.52,1,1
PROD001034,M000209,Custom Keychains Set,Gifts & Novelties,handicraft_item,209.37,1,1
PROD001035,M000209,Embroidered Cushion Cover,Home & Living,home_decor,838.39,1,1
PROD001036,M000210,Performance Running Shoes,Footwear,footwear,3495.09,1,1
PROD001037,M000210,Urban Casual Sneakers,Footwear,footwear,3105.82,1,1
PROD001038,M000210,Leather Formal Shoes,Footwear,footwear,4345.88,1,1
PROD001039,M000210,Breathable Sports Sandals,Footwear,footwear,1891.12,1,1
PROD001040,M000210,Waterproof Trail Shoes,Footwear,footwear,4730.86,1,1
PROD001041,M000210,Performance Running Shoes,Footwear,footwear,3623.16,1,1
PROD001042,M000211,Special Chicken Biryani Combo,Main Course,food_item,390.35,0,0
PROD001043,M000211,Paneer Butter Masala & Naan Meal,Main Course,food_item,328.7,0,0
PROD001044,M000211,Wood-Fired Margherita Pizza,Italian,food_item,408.46,0,0
PROD001045,M000211,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,278.18,0,0
PROD001046,M000212,Domestic Economy Flight Ticket,Flights,flight_booking,9275.96,0,0
PROD001047,M000212,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,10655.42,0,0
PROD001048,M000212,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,11367.32,0,0
PROD001049,M000212,Outstation Cab Rental (Full Day),Transportation,car_rental,5533.31,0,0
PROD001050,M000213,Domestic Economy Flight Ticket,Flights,flight_booking,2339.37,0,0
PROD001051,M000213,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,6739.73,0,0
PROD001052,M000213,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,17727.01,0,0
PROD001053,M000213,Outstation Cab Rental (Full Day),Transportation,car_rental,1411.23,0,0
PROD001054,M000213,Heritage City Guided Tour,Activities & Tours,tour_package,1004.18,0,0
PROD001055,M000214,Performance Running Shoes,Footwear,footwear,3493.83,1,1
PROD001056,M000214,Urban Casual Sneakers,Footwear,footwear,3166.2,1,1
PROD001057,M000214,Leather Formal Shoes,Footwear,footwear,4394.17,1,1
PROD001058,M000214,Breathable Sports Sandals,Footwear,footwear,1975.15,1,1
PROD001059,M000214,Waterproof Trail Shoes,Footwear,footwear,4846.86,1,1
PROD001060,M000214,Performance Running Shoes,Footwear,footwear,3649.32,1,1
PROD001061,M000215,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,15241.67,0,0
PROD001062,M000215,Mains Answer Writing Test Series,Test Series,test_series,7220.69,0,0
PROD001063,M000215,Monthly Current Affairs & Magazine Pass,Study Material,study_material,50.0,0,0
PROD001064,M000215,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,2484.06,0,0
PROD001065,M000216,Performance Running Shoes,Footwear,footwear,3758.27,1,1
PROD001066,M000216,Urban Casual Sneakers,Footwear,footwear,2573.93,1,1
PROD001067,M000216,Leather Formal Shoes,Footwear,footwear,4597.08,1,1
PROD001068,M000216,Breathable Sports Sandals,Footwear,footwear,1596.49,1,1
PROD001069,M000217,Performance Running Shoes,Footwear,footwear,3633.87,1,1
PROD001070,M000217,Urban Casual Sneakers,Footwear,footwear,2619.1,1,1
PROD001071,M000217,Leather Formal Shoes,Footwear,footwear,3545.11,1,1
PROD001072,M000217,Breathable Sports Sandals,Footwear,footwear,856.78,1,1
PROD001073,M000218,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,14287.71,0,0
PROD001074,M000218,Mains Answer Writing Test Series,Test Series,test_series,11937.75,0,0
PROD001075,M000218,Monthly Current Affairs & Magazine Pass,Study Material,study_material,1675.5,0,0
PROD001076,M000218,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,3926.26,0,0
PROD001077,M000218,1-on-1 Personal Mentorship Session,Mentorship,mentorship,1752.08,0,0
PROD001078,M000218,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,15394.25,0,0
PROD001079,M000219,Domestic Economy Flight Ticket,Flights,flight_booking,1847.65,0,0
PROD001080,M000219,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,3345.43,0,0
PROD001081,M000219,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,17538.18,0,0
PROD001082,M000219,Outstation Cab Rental (Full Day),Transportation,car_rental,6232.92,0,0
PROD001083,M000219,Heritage City Guided Tour,Activities & Tours,tour_package,1702.01,0,0
PROD001084,M000220,Starter Developer API License,Software Subscriptions,saas_plan,1441.8,0,0
PROD001085,M000220,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,5386.52,0,0
PROD001086,M000220,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,24562.45,0,0
PROD001087,M000220,Custom Domain & SSL Add-on,Add-on Services,saas_plan,588.59,0,0
PROD001088,M000220,Priority 24/7 Technical Support Pass,Support Services,saas_plan,1620.89,0,0
PROD001089,M000221,Domestic Economy Flight Ticket,Flights,flight_booking,6122.91,0,0
PROD001090,M000221,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,5854.92,0,0
PROD001091,M000221,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,18474.92,0,0
PROD001092,M000221,Outstation Cab Rental (Full Day),Transportation,car_rental,4230.44,0,0
PROD001093,M000222,Special Chicken Biryani Combo,Main Course,food_item,486.66,0,0
PROD001094,M000222,Paneer Butter Masala & Naan Meal,Main Course,food_item,261.68,0,0
PROD001095,M000222,Wood-Fired Margherita Pizza,Italian,food_item,478.43,0,0
PROD001096,M000222,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,97.83,0,0
PROD001097,M000223,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1258.66,1,1
PROD001098,M000223,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,674.45,1,1
PROD001099,M000223,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3021.42,1,1
PROD001100,M000223,Custom Keychains Set,Gifts & Novelties,handicraft_item,68.49,1,1
PROD001101,M000223,Embroidered Cushion Cover,Home & Living,home_decor,665.94,1,1
PROD001102,M000223,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1295.89,1,1
PROD001103,M000224,Slim Fit Denim Jeans,Fashion,fashion_apparel,886.77,1,1
PROD001104,M000224,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2716.08,1,1
PROD001105,M000224,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,977.88,1,1
PROD001106,M000224,Stainless Steel Water Bottle,Lifestyle,general_item,318.29,1,1
PROD001107,M000224,Ergonomic Desk Chair Cushion,Home Office,home_decor,852.57,1,1
PROD001108,M000225,Performance Running Shoes,Footwear,footwear,3472.46,1,1
PROD001109,M000225,Urban Casual Sneakers,Footwear,footwear,2689.56,1,1
PROD001110,M000225,Leather Formal Shoes,Footwear,footwear,4434.23,1,1
PROD001111,M000225,Breathable Sports Sandals,Footwear,footwear,2093.82,1,1
PROD001112,M000226,Performance Running Shoes,Footwear,footwear,3893.15,1,1
PROD001113,M000226,Urban Casual Sneakers,Footwear,footwear,2698.88,1,1
PROD001114,M000226,Leather Formal Shoes,Footwear,footwear,4629.13,1,1
PROD001115,M000226,Breathable Sports Sandals,Footwear,footwear,1876.2,1,1
PROD001116,M000227,Annual All-Gym Access Pass,Memberships,gym_membership,15202.18,0,0
PROD001117,M000227,Monthly Unlimited Crossfit Membership,Memberships,gym_membership,2491.25,0,0
PROD001118,M000227,Personal Training 10-Session Bundle,Personal Training,personal_training,9118.79,0,0
PROD001119,M000227,Yoga & Pilates Group Class Pass,Group Classes,fitness_class,1613.5,0,0
PROD001120,M000228,Slim Fit Denim Jeans,Fashion,fashion_apparel,1268.16,1,1
PROD001121,M000228,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2836.81,1,1
PROD001122,M000228,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1239.34,1,1
PROD001123,M000228,Stainless Steel Water Bottle,Lifestyle,general_item,1101.36,1,1
PROD001124,M000228,Ergonomic Desk Chair Cushion,Home Office,home_decor,1489.48,1,1
PROD001125,M000228,Slim Fit Denim Jeans,Fashion,fashion_apparel,1931.04,1,1
PROD001126,M000229,Complete Blood Count (CBC) Test,Lab Tests,lab_test,456.11,0,0
PROD001127,M000229,Comprehensive Health Checkup Package,Health Packages,diagnostic_package,2913.63,0,0
PROD001128,M000229,Vitamin D & B12 Screening Profile,Specialized Screening,lab_test,1022.54,0,0
PROD001129,M000229,HbA1c Diabetes Monitoring Test,Chronic Care,lab_test,634.44,0,0
PROD001130,M000230,Domestic Economy Flight Ticket,Flights,flight_booking,6937.73,0,0
PROD001131,M000230,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,8339.8,0,0
PROD001132,M000230,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,17246.36,0,0
PROD001133,M000230,Outstation Cab Rental (Full Day),Transportation,car_rental,2465.79,0,0
PROD001134,M000230,Heritage City Guided Tour,Activities & Tours,tour_package,618.68,0,0
PROD001135,M000230,Domestic Economy Flight Ticket,Flights,flight_booking,5230.63,0,0
PROD001136,M000231,Starter Developer API License,Software Subscriptions,saas_plan,1531.65,0,0
PROD001137,M000231,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,8060.1,0,0
PROD001138,M000231,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,24713.8,0,0
PROD001139,M000231,Custom Domain & SSL Add-on,Add-on Services,saas_plan,1187.38,0,0
PROD001140,M000232,Special Chicken Biryani Combo,Main Course,food_item,314.61,0,0
PROD001141,M000232,Paneer Butter Masala & Naan Meal,Main Course,food_item,387.19,0,0
PROD001142,M000232,Wood-Fired Margherita Pizza,Italian,food_item,482.49,0,0
PROD001143,M000232,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,213.05,0,0
PROD001144,M000232,Gourmet Chocolate Lava Cake,Desserts,food_item,141.44,0,0
PROD001145,M000233,Special Chicken Biryani Combo,Main Course,food_item,322.94,0,0
PROD001146,M000233,Paneer Butter Masala & Naan Meal,Main Course,food_item,338.82,0,0
PROD001147,M000233,Wood-Fired Margherita Pizza,Italian,food_item,412.97,0,0
PROD001148,M000233,Fresh Fruit Smoothie & Salad,Beverages & Healthy,food_item,240.71,0,0
PROD001149,M000233,Gourmet Chocolate Lava Cake,Desserts,food_item,135.76,0,0
PROD001150,M000233,Special Chicken Biryani Combo,Main Course,food_item,393.94,0,0
PROD001151,M000234,Slim Fit Denim Jeans,Fashion,fashion_apparel,1442.9,1,1
PROD001152,M000234,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2334.9,1,1
PROD001153,M000234,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1207.25,1,1
PROD001154,M000234,Stainless Steel Water Bottle,Lifestyle,general_item,1013.19,1,1
PROD001155,M000234,Ergonomic Desk Chair Cushion,Home Office,home_decor,1125.93,1,1
PROD001156,M000234,Slim Fit Denim Jeans,Fashion,fashion_apparel,1465.44,1,1
PROD001157,M000235,Performance Running Shoes,Footwear,footwear,3749.14,1,1
PROD001158,M000235,Urban Casual Sneakers,Footwear,footwear,2946.57,1,1
PROD001159,M000235,Leather Formal Shoes,Footwear,footwear,5654.52,1,1
PROD001160,M000235,Breathable Sports Sandals,Footwear,footwear,1936.61,1,1
PROD001161,M000235,Waterproof Trail Shoes,Footwear,footwear,4800.19,1,1
PROD001162,M000235,Performance Running Shoes,Footwear,footwear,2641.12,1,1
PROD001163,M000236,UPSC Complete Foundation Course 2026,Competitive Exams,exam_course,11378.25,0,0
PROD001164,M000236,Mains Answer Writing Test Series,Test Series,test_series,9769.6,0,0
PROD001165,M000236,Monthly Current Affairs & Magazine Pass,Study Material,study_material,50.0,0,0
PROD001166,M000236,CSAT Aptitude Intensive Crash Course,Short Courses,exam_course,1852.92,0,0
PROD001167,M000236,1-on-1 Personal Mentorship Session,Mentorship,mentorship,3602.04,0,0
PROD001168,M000237,Performance Running Shoes,Footwear,footwear,3322.09,1,1
PROD001169,M000237,Urban Casual Sneakers,Footwear,footwear,3107.01,1,1
PROD001170,M000237,Leather Formal Shoes,Footwear,footwear,4113.48,1,1
PROD001171,M000237,Breathable Sports Sandals,Footwear,footwear,1932.64,1,1
PROD001172,M000237,Waterproof Trail Shoes,Footwear,footwear,4909.48,1,1
PROD001173,M000237,Performance Running Shoes,Footwear,footwear,3498.6,1,1
PROD001174,M000238,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1162.47,1,1
PROD001175,M000238,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,700.44,1,1
PROD001176,M000238,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3329.04,1,1
PROD001177,M000238,Custom Keychains Set,Gifts & Novelties,handicraft_item,528.49,1,1
PROD001178,M000238,Embroidered Cushion Cover,Home & Living,home_decor,617.01,1,1
PROD001179,M000239,Domestic Economy Flight Ticket,Flights,flight_booking,8532.75,0,0
PROD001180,M000239,3-Star Hotel Stay (2 Nights),Accommodation,hotel_stay,7274.57,0,0
PROD001181,M000239,Goa Beach Resort Holiday Package,Vacation Packages,vacation_package,12403.01,0,0
PROD001182,M000239,Outstation Cab Rental (Full Day),Transportation,car_rental,50.0,0,0
PROD001183,M000239,Heritage City Guided Tour,Activities & Tours,tour_package,8086.1,0,0
PROD001184,M000240,Performance Running Shoes,Footwear,footwear,3345.94,1,1
PROD001185,M000240,Urban Casual Sneakers,Footwear,footwear,2622.13,1,1
PROD001186,M000240,Leather Formal Shoes,Footwear,footwear,4204.9,1,1
PROD001187,M000240,Breathable Sports Sandals,Footwear,footwear,1942.28,1,1
PROD001188,M000241,Annual All-Gym Access Pass,Memberships,gym_membership,14095.73,0,0
PROD001189,M000241,Monthly Unlimited Crossfit Membership,Memberships,gym_membership,3073.77,0,0
PROD001190,M000241,Personal Training 10-Session Bundle,Personal Training,personal_training,7548.54,0,0
PROD001191,M000241,Yoga & Pilates Group Class Pass,Group Classes,fitness_class,1935.86,0,0
PROD001192,M000241,Nutrition & Meal Plan Consultation,Wellness & Diet,nutrition_plan,1977.67,0,0
PROD001193,M000242,Annual All-Gym Access Pass,Memberships,gym_membership,15641.53,0,0
PROD001194,M000242,Monthly Unlimited Crossfit Membership,Memberships,gym_membership,4438.62,0,0
PROD001195,M000242,Personal Training 10-Session Bundle,Personal Training,personal_training,7791.08,0,0
PROD001196,M000242,Yoga & Pilates Group Class Pass,Group Classes,fitness_class,1673.65,0,0
PROD001197,M000243,Complete Blood Count (CBC) Test,Lab Tests,lab_test,327.12,0,0
PROD001198,M000243,Comprehensive Health Checkup Package,Health Packages,diagnostic_package,3203.55,0,0
PROD001199,M000243,Vitamin D & B12 Screening Profile,Specialized Screening,lab_test,1367.94,0,0
PROD001200,M000243,HbA1c Diabetes Monitoring Test,Chronic Care,lab_test,576.3,0,0
PROD001201,M000243,Home Sample Collection Service Charge,Home Care,home_sample_collection,101.24,0,0
PROD001202,M000243,Complete Blood Count (CBC) Test,Lab Tests,lab_test,551.57,0,0
PROD001203,M000244,Slim Fit Denim Jeans,Fashion,fashion_apparel,1357.73,1,1
PROD001204,M000244,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2580.04,1,1
PROD001205,M000244,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,1179.82,1,1
PROD001206,M000244,Stainless Steel Water Bottle,Lifestyle,general_item,776.75,1,1
PROD001207,M000245,Crochet Tote Bag,Apparel & Accessories,handmade_accessory,1010.41,1,1
PROD001208,M000245,Amigurumi Plush Toy,Toys & Hobbies,crochet_toy,1004.39,1,1
PROD001209,M000245,Handcrafted Crochet Cardigan,Fashion & Apparel,fashion_apparel,3183.14,1,1
PROD001210,M000245,Custom Keychains Set,Gifts & Novelties,handicraft_item,500.05,1,1
PROD001211,M000245,Embroidered Cushion Cover,Home & Living,home_decor,1269.68,1,1
PROD001212,M000246,Complete Blood Count (CBC) Test,Lab Tests,lab_test,50.0,0,0
PROD001213,M000246,Comprehensive Health Checkup Package,Health Packages,diagnostic_package,2637.21,0,0
PROD001214,M000246,Vitamin D & B12 Screening Profile,Specialized Screening,lab_test,1190.95,0,0
PROD001215,M000246,HbA1c Diabetes Monitoring Test,Chronic Care,lab_test,408.58,0,0
PROD001216,M000246,Home Sample Collection Service Charge,Home Care,home_sample_collection,50.0,0,0
PROD001217,M000246,Complete Blood Count (CBC) Test,Lab Tests,lab_test,1502.45,0,0
PROD001218,M000247,Slim Fit Denim Jeans,Fashion,fashion_apparel,1562.55,1,1
PROD001219,M000247,Wireless Noise-Canceling Earbuds,Electronics,electronic_accessory,2287.07,1,1
PROD001220,M000247,Organic Hydrating Skincare Kit,Beauty,cosmetics_kit,896.32,1,1
PROD001221,M000247,Stainless Steel Water Bottle,Lifestyle,general_item,858.76,1,1
PROD001222,M000247,Ergonomic Desk Chair Cushion,Home Office,home_decor,1211.77,1,1
PROD001223,M000247,Slim Fit Denim Jeans,Fashion,fashion_apparel,1449.14,1,1
PROD001224,M000248,Annual All-Gym Access Pass,Memberships,gym_membership,15149.63,0,0
PROD001225,M000248,Monthly Unlimited Crossfit Membership,Memberships,gym_membership,3552.57,0,0
PROD001226,M000248,Personal Training 10-Session Bundle,Personal Training,personal_training,8717.36,0,0
PROD001227,M000248,Yoga & Pilates Group Class Pass,Group Classes,fitness_class,1756.84,0,0
PROD001228,M000249,Annual All-Gym Access Pass,Memberships,gym_membership,15763.74,0,0
PROD001229,M000249,Monthly Unlimited Crossfit Membership,Memberships,gym_membership,4100.58,0,0
PROD001230,M000249,Personal Training 10-Session Bundle,Personal Training,personal_training,9111.52,0,0
PROD001231,M000249,Yoga & Pilates Group Class Pass,Group Classes,fitness_class,2806.43,0,0
PROD001232,M000249,Nutrition & Meal Plan Consultation,Wellness & Diet,nutrition_plan,208.01,0,0
PROD001233,M000250,Starter Developer API License,Software Subscriptions,saas_plan,1430.38,0,0
PROD001234,M000250,Pro Engineering Team Subscription,Software Subscriptions,saas_plan,8387.44,0,0
PROD001235,M000250,Enterprise Infrastructure Plan,Software Subscriptions,saas_plan,22388.64,0,0
PROD001236,M000250,Custom Domain & SSL Add-on,Add-on Services,saas_plan,262.98,0,0
PROD001237,M000250,Priority 24/7 Technical Support Pass,Support Services,saas_plan,3466.04,0,0
PROD001238,M000251,Performance Running Shoes,Footwear,footwear,3214.4,1,1
PROD001239,M000251,Urban Casual Sneakers,Footwear,footwear,3001.64,1,1
PROD001240,M000251,Leather Formal Shoes,Footwear,footwear,4538.45,1,1
PROD001241,M000251,Breathable Sports Sandals,Footwear,footwear,1940.26,1,1
